Time,cs:altitude_agl,cs:altitude_amsl,cs:ground_elevation,cs:ground_speed_x,cs:ground_speed_y,cs:ground_speed_z,fc:altitude_raw,fc:control_mode,fc:course,fc:downlink_present,fc:gcs_link_quality,fc:ground_speed,fc:heading,fc:is_armed,fc:latitude,fc:longitude,fc:main_current,fc:main_voltage,fc:pitch,fc:rc_link_quality,fc:remaining_power_level,fc:roll,fc:satellite_count,fc:takeoff_latitude,fc:takeoff_longitude,fc:uplink_present,fc:vertical_speed,gb:heading,gb:pitch,gb:roll
2017-07-18T16:17:42.331,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.993,15.295,0.49999999942866663,1.0,0.46,-1.9999999977146665,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.80000289087033,0.0,0.0
2017-07-18T16:17:42.394,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.993,15.295,0.49999999942866663,1.0,0.46,-1.9999999977146665,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:42.480,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.993,15.295,0.49999999942866663,1.0,0.46,-1.9999999977146665,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:42.630,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.993,15.295,0.49999999942866663,1.0,0.46,-1.9999999977146665,3.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:42.736,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,1.003,15.294,0.49999999942866663,1.0,0.46,-1.9999999977146665,3.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:42.780,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,1.003,15.294,0.49999999942866663,1.0,0.46,-1.9999999977146665,3.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:42.794,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,1.003,15.294,0.49999999942866663,1.0,0.46,-1.9999999977146665,3.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:42.930,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,1.003,15.294,0.49999999942866663,1.0,0.46,-1.9999999977146665,3.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:43.80,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,1.003,15.294,0.49999999942866663,1.0,0.46,-1.9999999977146665,3.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:43.131,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,1.003,15.294,0.49999999942866663,1.0,0.46,-1.9999999977146665,3.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:43.194,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,1.003,15.294,0.49999999942866663,1.0,0.46,-1.9999999977146665,3.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:43.230,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,1.003,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,3.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:43.381,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,1.003,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,3.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:43.531,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,1.003,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,3.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:43.594,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,1.003,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,3.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:43.681,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,1.003,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,3.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:43.831,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,1.003,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,3.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:43.931,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,1.003,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,3.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:43.981,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,1.003,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,3.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:43.994,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,1.003,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,3.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:44.131,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,1.003,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:44.281,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,1.003,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:44.394,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,1.003,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:44.431,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,1.003,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:44.581,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,1.003,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:44.731,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,1.003,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:44.732,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,1.003,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:44.736,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.991,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:44.794,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.991,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:44.881,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.991,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:45.31,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.991,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:45.181,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.991,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:45.194,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.991,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:45.332,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.991,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:45.482,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.991,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:45.532,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.991,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:45.594,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.991,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:45.632,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.991,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:45.783,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.991,15.294,0.39999999954293336,1.0,0.46,-1.9999999977146665,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:45.933,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.19999983865543,false,64.84101148175677,-147.71852695404934,0.991,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:45.994,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.19999983865543,false,64.84101148175677,-147.71852695404934,0.991,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:46.83,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.19999983865543,false,64.84101148175677,-147.71852695404934,0.991,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:46.233,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.991,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:46.332,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.991,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:46.383,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.991,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:46.394,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.991,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:46.534,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.991,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:46.684,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.991,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:46.736,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.996,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:46.794,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.996,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:46.834,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.996,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:46.984,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.996,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:47.132,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.996,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:47.135,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.996,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:47.194,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.996,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:47.285,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.996,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:47.435,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.996,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:47.585,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.996,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:47.594,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.996,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:47.735,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.996,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:47.885,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.996,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:47.932,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.996,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:47.994,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.996,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:48.35,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.996,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:48.185,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.09999983876972,false,64.84101148175677,-147.71852695404934,0.996,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:48.335,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.19999983865543,false,64.84101148175677,-147.71852695404934,0.996,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:48.394,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.19999983865543,false,64.84101148175677,-147.71852695404934,0.996,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:48.485,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.19999983865543,false,64.84101148175677,-147.71852695404934,0.996,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:48.636,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.19999983865543,false,64.84101148175677,-147.71852695404934,0.996,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:48.732,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.19999983865543,false,64.84101148175677,-147.71852695404934,0.996,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:48.736,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.19999983865543,false,64.84101148175677,-147.71852695404934,1.001,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:48.786,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.19999983865543,false,64.84101148175677,-147.71852695404934,1.001,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:48.794,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.19999983865543,false,64.84101148175677,-147.71852695404934,1.001,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
2017-07-18T16:17:48.936,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,179.99999979432,true,1.0,0.0,-141.19999983865543,false,64.84101148175677,-147.71852695404934,1.001,15.294,0.49999999942866663,1.0,0.46,-1.899999997828933,4.0,64.91282070926617,-147.9109646927836,true,-0.0,-140.89999373548264,0.0,0.0
