Checksum,UNIX Time Stamp,Mission ID,Platform Tail Number,Platform Heading Angle,Platform Pitch Angle,Platform Roll Angle,Platform True Airspeed,Platform Indicated Airspeed,Platform Designation,Image Source Sensor,Image Coordinate System,Sensor Latitude,Sensor Longitude,Sensor True Altitude,Sensor Horizontal Field of View,Sensor Vertical Field of View,Sensor Relative Azimuth Angle,Sensor Relative Elevation Angle,Sensor Relative Roll Angle,Slant Range,Target Width,Frame Center Latitude,Frame Center Longitude,Frame Center Elevation,Offset Corner Latitude Point 1,Offset Corner Longitude Point 1,Offset Corner Latitude Point 2,Offset Corner Longitude Point 2,Offset Corner Latitude Point 3, Offset Corner Longitude Point 3, Offset Corner Latitude Point 4, Offset Corner Longitude Point 4, Icing Detected, Wind Direction, Wind Speed, Static Pressure, Density Altitude, Outside Air Temperature, Target Location Latitude, Target Location Longitude, Target Location Elevation, Target Track Gate Width, Target Track Gate Height, Target Error Estimate - CE90, Target Error Estimate - LE90, Generic Flag Data 01, Security Local Metadata Set, Differential Pressure, Platform Angle of Attack, Platform Vertical Speed, Platform Sideslip Angle, Airfield Barometric Pressure, Airfield Elevation, Relative Humidity, Platform Ground Speed, Ground Range, Platform Fuel Remaining, Platform Call Sign, Weapon Load, Weapon Fired, Laser PRF Code, Sensor Field of View Name, Platform Magnetic Heading, UAS LDS Version Number, Target Location Covariance Matrix, Alternate Platform Latitude, Alternate Platform Longitude, Alternate Platform Altitude, Alternate Platform Name, Alternate Platform Heading, Event Start Time - UTC, RVT Local Data Set, VMTI Local Data Set, Sensor Ellipsoid Height, Alternate Platform Ellipsoid Height, Operational Mode, Frame Center Height Above Ellipsoid, Sensor North Velocity, Sensor East Velocity, Image Horizon Pixel Pack, Corner Latitude Point 1 (Full), Corner Longitude Point 1 (Full), Corner Latitude Point 2 (Full), Corner Longitude Point 2 (Full), Corner Latitude Point 3 (Full), Corner Longitude Point 3 (Full), Corner Latitude Point 4 (Full), Corner Longitude Point 4 (Full), Platform Pitch Angle (Full), Platform Roll Angle (Full), Platform Angle of Attack (Full), Platform Sideslip Angle (Full)
,1447400964,Delta,N112AQ,289.5,-1.6,-4.3,,,DJI P3,FC300X,WGS84,64.1563768572,-145.852886587,18.9,81.2,65.5,-70.7,72.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400964,Delta,N112AQ,289.5,-1.6,-4.2,,,DJI P3,FC300X,WGS84,64.1563755718,-145.85288194,18.9,81.2,65.5,-70.7,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400964,Delta,N112AQ,289.5,-1.6,-4.1,,,DJI P3,FC300X,WGS84,64.1563756387,-145.852882193,18.9,81.2,65.5,-70.7,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400964,Delta,N112AQ,289.5,-1.7,-4.1,,,DJI P3,FC300X,WGS84,64.1563755734,-145.852882231,18.9,81.2,65.5,-70.7,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400964,Delta,N112AQ,289.5,-1.8,-4.2,,,DJI P3,FC300X,WGS84,64.1563756496,-145.852882314,18.9,81.2,65.5,-70.7,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400964,Delta,N112AQ,289.5,-1.8,-4.3,,,DJI P3,FC300X,WGS84,64.1563756256,-145.852882522,18.9,81.2,65.5,-70.7,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400965,Delta,N112AQ,289.5,-1.7,-4.2,,,DJI P3,FC300X,WGS84,64.1563756018,-145.852882542,18.9,81.2,65.5,-70.7,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400965,Delta,N112AQ,289.4,-1.4,-4.1,,,DJI P3,FC300X,WGS84,64.156375628,-145.852882801,18.9,81.2,65.5,-70.7,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400965,Delta,N112AQ,289.4,-1.3,-4,,,DJI P3,FC300X,WGS84,64.1563756077,-145.852882803,19,81.2,65.5,-70.7,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400965,Delta,N112AQ,289.3,-1.2,-4.1,,,DJI P3,FC300X,WGS84,64.156375485,-145.852882985,19,81.2,65.5,-70.7,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400965,Delta,N112AQ,289.5,-1.3,-4.1,,,DJI P3,FC300X,WGS84,64.156375504,-145.852883206,19,81.2,65.5,-70.7,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400965,Delta,N112AQ,289.5,-1.3,-4,,,DJI P3,FC300X,WGS84,64.1563754782,-145.8528832,19,81.2,65.5,-70.7,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400965,Delta,N112AQ,289.6,-1.3,-3.9,,,DJI P3,FC300X,WGS84,64.1563755286,-145.852883327,19,81.2,65.5,-70.7,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400965,Delta,N112AQ,289.5,-1.1,-3.9,,,DJI P3,FC300X,WGS84,64.1563755036,-145.852883313,19,81.2,65.5,-70.7,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400965,Delta,N112AQ,289.4,-1.1,-3.9,,,DJI P3,FC300X,WGS84,64.1563754825,-145.852883486,19,81.2,65.5,-70.7,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400965,Delta,N112AQ,289.4,-1.3,-3.9,,,DJI P3,FC300X,WGS84,64.1563755559,-145.852883514,19,81.2,65.5,-70.7,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400966,Delta,N112AQ,289.6,-7.5,-1.2,,,DJI P3,FC300X,WGS84,64.1563755785,-145.852883684,19,81.2,65.5,-70.7,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400966,Delta,N112AQ,289.4,-11.6,0,,,DJI P3,FC300X,WGS84,64.1563759161,-145.852884402,19,81.2,65.5,-70.7,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400966,Delta,N112AQ,289.5,-14.2,-2.1,,,DJI P3,FC300X,WGS84,64.1563761741,-145.852885179,19,81.2,65.5,-70.7,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400966,Delta,N112AQ,289.7,-20.1,-3.2,,,DJI P3,FC300X,WGS84,64.1563765684,-145.852886562,19,81.2,65.5,-70.7,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400966,Delta,N112AQ,289.7,-22,-3.5,,,DJI P3,FC300X,WGS84,64.1563770099,-145.85288833,19,81.2,65.5,-70.7,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400966,Delta,N112AQ,289.7,-22.1,-3.6,,,DJI P3,FC300X,WGS84,64.1563777474,-145.85289031,19.1,81.2,65.5,-70.7,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400966,Delta,N112AQ,289.6,-21.7,-3.5,,,DJI P3,FC300X,WGS84,64.1563783539,-145.852893131,19.1,81.2,65.5,-70.7,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400967,Delta,N112AQ,289.2,-20.7,-3.4,,,DJI P3,FC300X,WGS84,64.1563800772,-145.852899515,19,81.2,65.5,-70.8,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400967,Delta,N112AQ,289.1,-20.5,-3.4,,,DJI P3,FC300X,WGS84,64.1563814188,-145.852903751,19,81.2,65.5,-70.8,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400967,Delta,N112AQ,289.2,-20.4,-3.4,,,DJI P3,FC300X,WGS84,64.1563824027,-145.852908385,19,81.2,65.5,-70.8,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400967,Delta,N112AQ,289.1,-20.3,-3.4,,,DJI P3,FC300X,WGS84,64.156384267,-145.852912973,18.9,81.2,65.5,-70.8,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400967,Delta,N112AQ,289.2,-20.1,-3.6,,,DJI P3,FC300X,WGS84,64.1563854677,-145.85291842,18.9,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400967,Delta,N112AQ,289.4,-19.9,-3.9,,,DJI P3,FC300X,WGS84,64.1563873295,-145.852924825,18.9,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400967,Delta,N112AQ,289.8,-19.8,-3.9,,,DJI P3,FC300X,WGS84,64.1563891404,-145.852930309,18.9,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400967,Delta,N112AQ,290.2,-19.6,-4.1,,,DJI P3,FC300X,WGS84,64.1563928428,-145.852944702,18.9,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400967,Delta,N112AQ,290.3,-19.5,-4.1,,,DJI P3,FC300X,WGS84,64.1563954653,-145.852952437,18.9,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400968,Delta,N112AQ,290.4,-19.4,-4.2,,,DJI P3,FC300X,WGS84,64.156397238,-145.852960338,18.9,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400968,Delta,N112AQ,290.4,-18.9,-4.3,,,DJI P3,FC300X,WGS84,64.1563995589,-145.852969368,18.9,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400968,Delta,N112AQ,290.4,-18.4,-4.4,,,DJI P3,FC300X,WGS84,64.1564019265,-145.852977736,18.9,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400968,Delta,N112AQ,290.4,-17.9,-4.4,,,DJI P3,FC300X,WGS84,64.1564065155,-145.852996608,18.9,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400968,Delta,N112AQ,290.5,-17.3,-4.7,,,DJI P3,FC300X,WGS84,64.1564093747,-145.853006871,18.8,81.2,65.5,-70.9,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400968,Delta,N112AQ,290.4,-16.8,-4.8,,,DJI P3,FC300X,WGS84,64.1564115623,-145.853016741,18.8,81.2,65.5,-70.9,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400968,Delta,N112AQ,290.4,-16.6,-4.9,,,DJI P3,FC300X,WGS84,64.1564141093,-145.853027818,18.8,81.2,65.5,-70.9,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400968,Delta,N112AQ,290.5,-16.7,-4.8,,,DJI P3,FC300X,WGS84,64.1564167183,-145.853038305,18.7,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400968,Delta,N112AQ,290.5,-16.5,-4.7,,,DJI P3,FC300X,WGS84,64.1564192942,-145.853049821,18.7,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400969,Delta,N112AQ,290.6,-15.9,-5,,,DJI P3,FC300X,WGS84,64.156421637,-145.853060818,18.7,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400969,Delta,N112AQ,289.9,-14.3,-5,,,DJI P3,FC300X,WGS84,64.1564268079,-145.853084436,18.7,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400969,Delta,N112AQ,289.5,-14.3,-4.9,,,DJI P3,FC300X,WGS84,64.1564293934,-145.853096775,18.7,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400969,Delta,N112AQ,289.4,-14,-4.9,,,DJI P3,FC300X,WGS84,64.1564319703,-145.853108847,18.7,81.2,65.5,-70.9,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400969,Delta,N112AQ,289.1,-13.6,-4.8,,,DJI P3,FC300X,WGS84,64.1564343823,-145.853121673,18.6,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400969,Delta,N112AQ,289.2,-12.9,-4.9,,,DJI P3,FC300X,WGS84,64.1564368148,-145.853133871,18.6,81.2,65.5,-71,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400969,Delta,N112AQ,288.9,-11.1,-4.9,,,DJI P3,FC300X,WGS84,64.1564392789,-145.853146853,18.7,81.2,65.5,-71,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400970,Delta,N112AQ,289,-9.1,-4.9,,,DJI P3,FC300X,WGS84,64.1564417645,-145.85315957,18.7,81.2,65.5,-71,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400970,Delta,N112AQ,288.7,-3.4,-5,,,DJI P3,FC300X,WGS84,64.1564465099,-145.85318492,18.7,81.2,65.5,-71,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400970,Delta,N112AQ,288.6,0.6,-4.8,,,DJI P3,FC300X,WGS84,64.1564488545,-145.853197884,18.7,81.2,65.5,-71,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400970,Delta,N112AQ,288.4,6.6,-5,,,DJI P3,FC300X,WGS84,64.1564510532,-145.85320967,18.7,81.2,65.5,-71,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400970,Delta,N112AQ,288.2,14.5,-5.2,,,DJI P3,FC300X,WGS84,64.1564530653,-145.85322143,18.7,81.2,65.5,-71,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400970,Delta,N112AQ,288,20.2,-5.1,,,DJI P3,FC300X,WGS84,64.156455034,-145.853232635,18.7,81.2,65.5,-71,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400970,Delta,N112AQ,288.3,22.4,-4.4,,,DJI P3,FC300X,WGS84,64.1564567571,-145.853242802,18.7,81.2,65.5,-71,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400970,Delta,N112AQ,288.6,25,-3,,,DJI P3,FC300X,WGS84,64.1564597566,-145.853260844,18.7,81.2,65.5,-71,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400970,Delta,N112AQ,288.6,25.6,-2.5,,,DJI P3,FC300X,WGS84,64.1564610603,-145.853268096,18.7,81.2,65.5,-70.9,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400971,Delta,N112AQ,288.4,26.3,-2.2,,,DJI P3,FC300X,WGS84,64.1564619376,-145.853274111,18.8,81.2,65.5,-70.9,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400971,Delta,N112AQ,287.7,26.7,-2.8,,,DJI P3,FC300X,WGS84,64.1564630418,-145.853280969,18.8,81.2,65.5,-70.9,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400971,Delta,N112AQ,286.9,26,-4.2,,,DJI P3,FC300X,WGS84,64.1564632432,-145.853284827,18.8,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400971,Delta,N112AQ,286.8,17,-5,,,DJI P3,FC300X,WGS84,64.1564638724,-145.853291502,18.9,81.2,65.5,-70.9,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400971,Delta,N112AQ,287.3,12.4,-4.7,,,DJI P3,FC300X,WGS84,64.1564642838,-145.853293766,18.9,81.2,65.5,-70.9,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400971,Delta,N112AQ,288.5,8.6,-4.5,,,DJI P3,FC300X,WGS84,64.1564638665,-145.853294011,19,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400971,Delta,N112AQ,289.6,5.6,-4.2,,,DJI P3,FC300X,WGS84,64.1564638076,-145.853296551,19,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400971,Delta,N112AQ,289.8,3.4,-3.8,,,DJI P3,FC300X,WGS84,64.1564631759,-145.853296161,19.1,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400971,Delta,N112AQ,289.7,1.4,-3.1,,,DJI P3,FC300X,WGS84,64.1564632351,-145.853297249,19.1,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400972,Delta,N112AQ,289.8,0.2,-2.6,,,DJI P3,FC300X,WGS84,64.1564621026,-145.853296785,19.1,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400972,Delta,N112AQ,289.7,-1.8,-2,,,DJI P3,FC300X,WGS84,64.1564615808,-145.853296906,19.2,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400972,Delta,N112AQ,289.6,-3,-1.8,,,DJI P3,FC300X,WGS84,64.1564607404,-145.85329628,19.2,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400972,Delta,N112AQ,289.6,-3.7,-1.6,,,DJI P3,FC300X,WGS84,64.1564607128,-145.853296619,19.2,81.2,65.5,-70.9,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400972,Delta,N112AQ,289.7,-3.8,-1.7,,,DJI P3,FC300X,WGS84,64.1564602888,-145.853295103,19.2,81.2,65.5,-70.8,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400972,Delta,N112AQ,289.8,-4.4,-2.2,,,DJI P3,FC300X,WGS84,64.1564603252,-145.853295309,19.2,81.2,65.5,-70.4,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400972,Delta,N112AQ,291.4,-5.1,-3.1,,,DJI P3,FC300X,WGS84,64.1564605509,-145.853295191,19.3,81.2,65.5,-69.8,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400972,Delta,N112AQ,291.4,-5.1,-3.1,,,DJI P3,FC300X,WGS84,64.1564605509,-145.853295191,19.3,81.2,65.5,-69.2,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400972,Delta,N112AQ,293.8,-4.9,-3.9,,,DJI P3,FC300X,WGS84,64.1564605936,-145.853294602,19.3,81.2,65.5,-68.6,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400973,Delta,N112AQ,294,-4.7,-4.2,,,DJI P3,FC300X,WGS84,64.1564608711,-145.853294555,19.3,81.2,65.5,-68.5,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400973,Delta,N112AQ,294.4,-4.7,-4.6,,,DJI P3,FC300X,WGS84,64.1564610061,-145.853294298,19.3,81.2,65.5,-68.4,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400973,Delta,N112AQ,294.6,-4.3,-4.7,,,DJI P3,FC300X,WGS84,64.156461433,-145.853294608,19.3,81.2,65.5,-68.2,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400973,Delta,N112AQ,295.2,-3.7,-5.3,,,DJI P3,FC300X,WGS84,64.1564616455,-145.853294944,19.3,81.2,65.5,-66.4,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400973,Delta,N112AQ,297,-3,-5.9,,,DJI P3,FC300X,WGS84,64.1564621901,-145.853294902,19.3,81.2,65.5,-64.8,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400973,Delta,N112AQ,302.8,-1.6,-6.7,,,DJI P3,FC300X,WGS84,64.1564627324,-145.853295768,19.2,81.2,65.5,-62.7,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400973,Delta,N112AQ,306.2,-1.1,-6.8,,,DJI P3,FC300X,WGS84,64.1564631011,-145.853295984,19.2,81.2,65.5,-60.1,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447400973,Delta,N112AQ,309.9,-0.4,-6.7,,,DJI P3,FC300X,WGS84,64.1564635349,-145.853296423,19.2,81.2,65.5,-56.9,89.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
