Checksum, UNIX Time Stamp, Mission ID, Platform Tail Number, Platform Heading Angle, Platform Pitch Angle, Platform Roll Angle, Platform Designation, Image Source Sensor, Image Coordinate System, Sensor Latitude, Sensor Longitude, Sensor True Altitude, Sensor Horizontal Field of View, Sensor Vertical Field of View, Sensor Relative Azimuth Angle, Sensor Relative Elevation Angle, Sensor Relative Roll Angle
,1518815830319000,,,94.1,4.9,0.0,,,,64.854933,-147.850273,191.2,38.471454284514344,68.66448958100517,359.4,-74.4,,
,1518815830406000,,,94.0,4.8,0.0,,,,64.854932,-147.850262,191.2,38.471454284514344,68.66448958100517,359.5,-74.3,,
,1518815830568000,,,94.0,4.8,0.0,,,,64.854932,-147.850252,191.2,38.471454284514344,68.66448958100517,359.5,-74.3,,
,1518815830598000,,,94.1,4.7,0.0,,,,64.854931,-147.850241,191.2,38.471454284514344,68.66448958100517,359.4,-74.2,,
,1518815830711000,,,94.1,4.6,0.0,,,,64.854931,-147.850231,191.2,38.471454284514344,68.66448958100517,359.4,-74.1,,
,1518815830800000,,,94.1,4.7,0.0,,,,64.85493,-147.85022,191.2,38.471454284514344,68.66448958100517,359.4,-74.2,,
,1518815830925000,,,94.1,4.5,0.0,,,,64.85493,-147.85021,191.2,38.471454284514344,68.66448958100517,359.4,-74.0,,
,1518815831024000,,,94.0,4.5,0.0,,,,64.854929,-147.850199,191.2,38.471454284514344,68.66448958100517,359.5,-74.0,,
,1518815831176000,,,94.1,4.6,0.0,,,,64.854929,-147.850188,191.2,38.471454284514344,68.66448958100517,359.4,-74.1,,
,1518815831248000,,,94.0,4.5,0.0,,,,64.854928,-147.850178,191.2,38.471454284514344,68.66448958100517,359.5,-74.0,,
,1518815831348000,,,94.0,4.5,0.0,,,,64.854928,-147.850167,191.2,38.471454284514344,68.66448958100517,359.5,-74.0,,
,1518815831439000,,,94.0,4.6,0.0,,,,64.854927,-147.850157,191.2,38.471454284514344,68.66448958100517,359.5,-74.1,,
,1518815831622000,,,94.0,4.6,0.0,,,,64.854926,-147.850146,191.2,38.471454284514344,68.66448958100517,359.5,-74.1,,
,1518815831674000,,,94.0,4.7,0.0,,,,64.854926,-147.850136,191.2,38.471454284514344,68.66448958100517,359.5,-74.2,,
,1518815831773000,,,94.1,4.9,0.0,,,,64.854925,-147.850125,191.2,38.471454284514344,68.66448958100517,359.4,-74.4,,
,1518815831820000,,,94.1,4.8,0.0,,,,64.854925,-147.850115,191.2,38.471454284514344,68.66448958100517,359.4,-74.3,,
,1518815831923000,,,94.1,4.9,0.0,,,,64.854924,-147.850104,191.2,38.471454284514344,68.66448958100517,359.4,-74.4,,
,1518815832044000,,,94.0,4.9,0.0,,,,64.854924,-147.850094,191.2,38.471454284514344,68.66448958100517,359.5,-74.4,,
,1518815832166000,,,94.1,4.9,0.0,,,,64.854923,-147.850084,191.2,38.471454284514344,68.66448958100517,359.4,-74.4,,
,1518815832252000,,,94.1,5.0,0.0,,,,64.854923,-147.850073,191.2,38.471454284514344,68.66448958100517,359.4,-74.5,,
,1518815832343000,,,94.1,5.1,0.0,,,,64.854922,-147.850063,191.2,38.471454284514344,68.66448958100517,359.4,-74.6,,
,1518815832417000,,,94.1,5.2,0.0,,,,64.854921,-147.850052,191.2,38.471454284514344,68.66448958100517,359.4,-74.7,,
,1518815832627000,,,94.0,5.1,0.0,,,,64.854921,-147.850042,191.2,38.471454284514344,68.66448958100517,359.5,-74.6,,
,1518815832692000,,,93.9,5.0,0.0,,,,64.85492,-147.850031,191.2,38.471454284514344,68.66448958100517,359.6,-74.5,,
,1518815832757000,,,93.9,4.9,0.0,,,,64.85492,-147.85002,191.2,38.471454284514344,68.66448958100517,359.6,-74.4,,
,1518815832792000,,,94.0,5.0,0.0,,,,64.854919,-147.85001,191.2,38.471454284514344,68.66448958100517,359.5,-74.5,,
,1518815832900000,,,94.0,4.9,0.0,,,,64.854919,-147.85,191.2,38.471454284514344,68.66448958100517,359.5,-74.4,,
,1518815833006000,,,94.0,5.0,0.0,,,,64.854918,-147.849989,191.2,38.471454284514344,68.66448958100517,359.5,-74.5,,
,1518815833129000,,,94.1,5.0,0.0,,,,64.854918,-147.849979,191.2,38.471454284514344,68.66448958100517,359.4,-74.5,,
,1518815833192000,,,94.1,5.0,0.0,,,,64.854917,-147.849968,191.2,38.471454284514344,68.66448958100517,359.4,-74.5,,
,1518815833306000,,,94.0,5.0,0.0,,,,64.854917,-147.849957,191.2,38.471454284514344,68.66448958100517,359.5,-74.5,,
,1518815833391000,,,94.0,4.8,0.0,,,,64.854916,-147.849947,191.2,38.471454284514344,68.66448958100517,359.5,-74.3,,
,1518815833527000,,,94.0,4.8,0.0,,,,64.854916,-147.849936,191.2,38.471454284514344,68.66448958100517,359.5,-74.3,,
,1518815833600000,,,94.0,4.8,0.0,,,,64.854915,-147.849926,191.2,38.471454284514344,68.66448958100517,359.5,-74.3,,
,1518815833700000,,,93.9,4.8,0.0,,,,64.854915,-147.849915,191.2,38.471454284514344,68.66448958100517,359.6,-74.3,,
,1518815833824000,,,94.0,4.7,0.0,,,,64.854914,-147.849904,191.2,38.471454284514344,68.66448958100517,359.5,-74.2,,
,1518815833903000,,,94.0,4.7,0.0,,,,64.854913,-147.849894,191.2,38.471454284514344,68.66448958100517,359.5,-74.2,,
,1518815834025000,,,94.1,4.8,0.0,,,,64.854913,-147.849883,191.2,38.471454284514344,68.66448958100517,359.4,-74.3,,
,1518815834180000,,,94.1,5.0,0.0,,,,64.854912,-147.849873,191.2,38.471454284514344,68.66448958100517,359.4,-74.5,,
,1518815834244000,,,94.1,5.2,0.0,,,,64.854912,-147.849862,191.2,38.471454284514344,68.66448958100517,359.4,-74.7,,
,1518815834347000,,,94.1,5.1,0.0,,,,64.854911,-147.849852,191.2,38.471454284514344,68.66448958100517,359.4,-74.6,,
,1518815834424000,,,94.0,5.1,0.0,,,,64.854911,-147.849841,191.2,38.471454284514344,68.66448958100517,359.5,-74.6,,
,1518815834626000,,,94.0,5.1,0.0,,,,64.85491,-147.849831,191.2,38.471454284514344,68.66448958100517,359.5,-74.6,,
,1518815834676000,,,94.0,5.1,0.0,,,,64.85491,-147.84982,191.2,38.471454284514344,68.66448958100517,359.5,-74.6,,
,1518815834799000,,,94.0,5.0,0.0,,,,64.854909,-147.84981,191.2,38.471454284514344,68.66448958100517,359.5,-74.5,,
,1518815834851000,,,94.0,5.0,0.0,,,,64.854909,-147.849799,191.2,38.471454284514344,68.66448958100517,359.5,-74.5,,
,1518815834936000,,,94.0,5.1,0.0,,,,64.854908,-147.849789,191.2,38.471454284514344,68.66448958100517,359.5,-74.6,,
,1518815835020000,,,94.0,5.1,0.0,,,,64.854908,-147.849778,191.2,38.471454284514344,68.66448958100517,359.5,-74.6,,
,1518815835201000,,,94.0,5.1,0.0,,,,64.854907,-147.849768,191.2,38.471454284514344,68.66448958100517,359.5,-74.6,,
,1518815835250000,,,94.0,5.3,0.0,,,,64.854906,-147.849757,191.2,38.471454284514344,68.66448958100517,359.5,-74.8,,
,1518815835348000,,,94.0,5.3,0.0,,,,64.854906,-147.849746,191.2,38.471454284514344,68.66448958100517,359.5,-74.8,,
,1518815835438000,,,94.0,5.4,0.0,,,,64.854905,-147.849736,191.2,38.471454284514344,68.66448958100517,359.5,-74.9,,
,1518815835527000,,,94.0,5.3,0.0,,,,64.854905,-147.849725,191.2,38.471454284514344,68.66448958100517,359.5,-74.8,,
,1518815835591000,,,94.0,5.3,0.0,,,,64.854904,-147.849715,191.2,38.471454284514344,68.66448958100517,359.5,-74.8,,
,1518815835707000,,,93.9,5.3,0.0,,,,64.854904,-147.849705,191.2,38.471454284514344,68.66448958100517,359.6,-74.8,,
,1518815835809000,,,93.9,5.2,0.0,,,,64.854903,-147.849694,191.2,38.471454284514344,68.66448958100517,359.6,-74.7,,
,1518815835897000,,,93.9,5.3,0.0,,,,64.854903,-147.849684,191.2,38.471454284514344,68.66448958100517,359.6,-74.8,,
,1518815836013000,,,93.9,5.2,0.0,,,,64.854902,-147.849673,191.2,38.471454284514344,68.66448958100517,359.6,-74.7,,
,1518815836141000,,,94.0,5.2,0.0,,,,64.854902,-147.849662,191.2,38.471454284514344,68.66448958100517,359.5,-74.7,,
,1518815836206000,,,94.0,5.1,0.0,,,,64.854901,-147.849652,191.2,38.471454284514344,68.66448958100517,359.5,-74.6,,
,1518815836302000,,,94.0,5.0,0.0,,,,64.854901,-147.849641,191.2,38.471454284514344,68.66448958100517,359.5,-74.5,,
,1518815836394000,,,94.0,5.0,0.0,,,,64.8549,-147.849631,191.2,38.471454284514344,68.66448958100517,359.5,-74.5,,
,1518815836545000,,,94.0,5.1,0.0,,,,64.8549,-147.84962,191.2,38.471454284514344,68.66448958100517,359.5,-74.6,,
,1518815836591000,,,94.0,5.1,0.0,,,,64.854899,-147.84961,191.2,38.471454284514344,68.66448958100517,359.5,-74.6,,
,1518815836707000,,,94.0,5.2,0.0,,,,64.854899,-147.849599,191.2,38.471454284514344,68.66448958100517,359.5,-74.7,,
,1518815836810000,,,94.0,5.4,0.0,,,,64.854898,-147.849589,191.2,38.471454284514344,68.66448958100517,359.5,-74.9,,
,1518815836927000,,,94.0,5.3,0.0,,,,64.854897,-147.849579,191.2,38.471454284514344,68.66448958100517,359.5,-74.8,,
,1518815837019000,,,94.0,5.3,0.0,,,,64.854897,-147.849568,191.2,38.471454284514344,68.66448958100517,359.5,-74.8,,
,1518815837197000,,,94.0,5.2,0.0,,,,64.854896,-147.849558,191.2,38.471454284514344,68.66448958100517,359.5,-74.7,,
,1518815837213000,,,94.0,5.2,0.0,,,,64.854896,-147.849547,191.2,38.471454284514344,68.66448958100517,359.5,-74.7,,
,1518815837310000,,,94.0,5.3,0.0,,,,64.854896,-147.849537,191.2,38.471454284514344,68.66448958100517,359.5,-74.8,,
,1518815837425000,,,94.0,5.3,0.0,,,,64.854895,-147.849526,191.2,38.471454284514344,68.66448958100517,359.5,-74.8,,
,1518815837629000,,,94.0,5.4,0.0,,,,64.854895,-147.849516,191.2,38.471454284514344,68.66448958100517,359.5,-74.9,,
,1518815837669000,,,94.0,5.4,0.0,,,,64.854894,-147.849505,191.2,38.471454284514344,68.66448958100517,359.5,-74.9,,
,1518815837768000,,,94.0,5.3,0.0,,,,64.854894,-147.849495,191.2,38.471454284514344,68.66448958100517,359.5,-74.8,,
,1518815837819000,,,94.0,5.4,0.0,,,,64.854893,-147.849484,191.2,38.471454284514344,68.66448958100517,359.5,-74.9,,
,1518815837929000,,,94.0,5.3,0.0,,,,64.854893,-147.849474,191.2,38.471454284514344,68.66448958100517,359.5,-74.8,,
,1518815838003000,,,94.0,5.2,0.0,,,,64.854892,-147.849463,191.2,38.471454284514344,68.66448958100517,359.5,-74.7,,
,1518815838144000,,,94.1,5.2,0.0,,,,64.854891,-147.849453,191.2,38.471454284514344,68.66448958100517,359.4,-74.7,,
,1518815838222000,,,94.0,5.1,0.0,,,,64.854891,-147.849442,191.2,38.471454284514344,68.66448958100517,359.5,-74.6,,
,1518815838297000,,,94.0,5.1,0.0,,,,64.85489,-147.849431,191.2,38.471454284514344,68.66448958100517,359.5,-74.6,,
,1518815838417000,,,94.0,5.0,0.0,,,,64.85489,-147.84942,191.2,38.471454284514344,68.66448958100517,359.5,-74.5,,
,1518815838627000,,,94.1,5.0,0.0,,,,64.854889,-147.84941,191.2,38.471454284514344,68.66448958100517,359.4,-74.5,,
,1518815838675000,,,94.1,5.0,0.0,,,,64.854889,-147.8494,191.2,38.471454284514344,68.66448958100517,359.4,-74.5,,
,1518815838777000,,,94.1,5.1,0.0,,,,64.854888,-147.849389,191.2,38.471454284514344,68.66448958100517,359.4,-74.6,,
,1518815838842000,,,94.0,4.9,0.0,,,,64.854888,-147.849379,191.2,38.471454284514344,68.66448958100517,359.5,-74.4,,
,1518815838918000,,,94.0,4.8,0.0,,,,64.854887,-147.849368,191.2,38.471454284514344,68.66448958100517,359.5,-74.3,,
,1518815839020000,,,94.0,4.8,0.0,,,,64.854887,-147.849358,191.2,38.471454284514344,68.66448958100517,359.5,-74.3,,
,1518815839108000,,,94.0,4.8,0.0,,,,64.854886,-147.849347,191.2,38.471454284514344,68.66448958100517,359.5,-74.3,,
,1518815839199000,,,94.0,4.8,0.0,,,,64.854886,-147.849337,191.2,38.471454284514344,68.66448958100517,359.5,-74.3,,
,1518815839292000,,,94.0,4.9,0.0,,,,64.854885,-147.849326,191.2,38.471454284514344,68.66448958100517,359.5,-74.4,,
,1518815839409000,,,94.0,5.0,0.0,,,,64.854884,-147.849316,191.2,38.471454284514344,68.66448958100517,359.5,-74.5,,
,1518815839496000,,,94.0,5.0,0.0,,,,64.854884,-147.849305,191.2,38.471454284514344,68.66448958100517,359.5,-74.5,,
,1518815839597000,,,94.0,5.0,0.0,,,,64.854883,-147.849295,191.2,38.471454284514344,68.66448958100517,359.5,-74.5,,
,1518815839697000,,,94.0,4.9,0.0,,,,64.854883,-147.849284,191.2,38.471454284514344,68.66448958100517,359.5,-74.4,,
,1518815839794000,,,94.0,4.9,0.0,,,,64.854882,-147.849274,191.2,38.471454284514344,68.66448958100517,359.5,-74.4,,
,1518815839908000,,,94.0,5.1,0.0,,,,64.854882,-147.849263,191.2,38.471454284514344,68.66448958100517,359.5,-74.6,,
,1518815840013000,,,94.0,4.9,0.0,,,,64.854881,-147.849253,191.2,38.471454284514344,68.66448958100517,359.5,-74.4,,
,1518815840121000,,,94.0,5.0,0.0,,,,64.854881,-147.849242,191.2,38.471454284514344,68.66448958100517,359.5,-74.5,,
,1518815840224000,,,94.0,4.8,0.0,,,,64.85488,-147.849232,191.2,38.471454284514344,68.66448958100517,359.5,-74.3,,
,1518815840306000,,,94.0,5.0,0.0,,,,64.85488,-147.849221,191.2,38.471454284514344,68.66448958100517,359.5,-74.5,,
,1518815840423000,,,93.9,4.9,0.0,,,,64.854879,-147.849211,191.2,38.471454284514344,68.66448958100517,359.6,-74.4,,
,1518815840556000,,,94.0,4.9,0.0,,,,64.854879,-147.849201,191.2,38.471454284514344,68.66448958100517,359.5,-74.4,,
,1518815840598000,,,94.0,5.0,0.0,,,,64.854878,-147.84919,191.2,38.471454284514344,68.66448958100517,359.5,-74.5,,
,1518815840697000,,,94.0,4.9,0.0,,,,64.854878,-147.84918,191.2,38.471454284514344,68.66448958100517,359.5,-74.4,,
,1518815840794000,,,94.0,4.9,0.0,,,,64.854877,-147.849169,191.2,38.471454284514344,68.66448958100517,359.5,-74.4,,
,1518815840912000,,,94.1,5.1,0.0,,,,64.854877,-147.849159,191.2,38.471454284514344,68.66448958100517,359.4,-74.6,,
,1518815841026000,,,94.1,5.3,0.0,,,,64.854876,-147.849149,191.2,38.471454284514344,68.66448958100517,359.4,-74.8,,
,1518815841178000,,,94.0,5.1,0.0,,,,64.854875,-147.849138,191.2,38.471454284514344,68.66448958100517,359.5,-74.6,,
,1518815841204000,,,94.0,5.1,0.0,,,,64.854875,-147.849128,191.2,38.471454284514344,68.66448958100517,359.5,-74.6,,
,1518815841293000,,,94.1,5.2,0.0,,,,64.854874,-147.849117,191.2,38.471454284514344,68.66448958100517,359.4,-74.7,,
,1518815841394000,,,94.0,5.1,0.0,,,,64.854874,-147.849107,191.2,38.471454284514344,68.66448958100517,359.5,-74.6,,
,1518815841499000,,,94.1,5.0,0.0,,,,64.854873,-147.849096,191.2,38.471454284514344,68.66448958100517,359.4,-74.5,,
,1518815841599000,,,94.1,4.9,0.0,,,,64.854873,-147.849085,191.2,38.471454284514344,68.66448958100517,359.4,-74.4,,
,1518815841723000,,,94.1,4.9,0.0,,,,64.854872,-147.849075,191.2,38.471454284514344,68.66448958100517,359.4,-74.4,,
,1518815841824000,,,94.1,4.9,0.0,,,,64.854872,-147.849064,191.2,38.471454284514344,68.66448958100517,359.4,-74.4,,
,1518815841907000,,,94.1,5.1,0.0,,,,64.854871,-147.849054,191.2,38.471454284514344,68.66448958100517,359.4,-74.6,,
,1518815842011000,,,94.1,5.0,0.0,,,,64.854871,-147.849044,191.2,38.471454284514344,68.66448958100517,359.4,-74.5,,
,1518815842127000,,,94.1,5.0,0.0,,,,64.85487,-147.849033,191.2,38.471454284514344,68.66448958100517,359.4,-74.5,,
,1518815842224000,,,94.1,5.0,0.0,,,,64.85487,-147.849023,191.2,38.471454284514344,68.66448958100517,359.4,-74.5,,
,1518815842320000,,,94.1,5.0,0.0,,,,64.854869,-147.849012,191.2,38.471454284514344,68.66448958100517,359.4,-74.5,,
,1518815842395000,,,94.0,4.9,0.0,,,,64.854869,-147.849002,191.2,38.471454284514344,68.66448958100517,359.5,-74.4,,
,1518815842496000,,,94.0,4.9,0.0,,,,64.854868,-147.848991,191.2,38.471454284514344,68.66448958100517,359.5,-74.4,,
,1518815842611000,,,94.1,4.9,0.0,,,,64.854868,-147.848981,191.2,38.471454284514344,68.66448958100517,359.4,-74.4,,
,1518815842725000,,,94.0,4.9,0.0,,,,64.854867,-147.84897,191.2,38.471454284514344,68.66448958100517,359.5,-74.4,,
,1518815842827000,,,94.0,4.9,0.0,,,,64.854867,-147.84896,191.2,38.471454284514344,68.66448958100517,359.5,-74.4,,
,1518815842910000,,,94.0,5.0,0.0,,,,64.854866,-147.848949,191.2,38.471454284514344,68.66448958100517,359.5,-74.5,,
,1518815843028000,,,94.0,5.0,0.0,,,,64.854866,-147.848939,191.2,38.471454284514344,68.66448958100517,359.5,-74.5,,
,1518815843200000,,,94.0,4.9,0.0,,,,64.854865,-147.848929,191.2,38.471454284514344,68.66448958100517,359.5,-74.4,,
,1518815843258000,,,94.1,5.0,0.0,,,,64.854865,-147.848918,191.2,38.471454284514344,68.66448958100517,359.4,-74.5,,
,1518815843341000,,,94.0,5.1,0.0,,,,64.854864,-147.848908,191.2,38.471454284514344,68.66448958100517,359.5,-74.6,,
,1518815843439000,,,94.0,5.1,0.0,,,,64.854864,-147.848897,191.2,38.471454284514344,68.66448958100517,359.5,-74.6,,
,1518815843542000,,,94.1,5.1,0.0,,,,64.854863,-147.848886,191.2,38.471454284514344,68.66448958100517,359.4,-74.6,,
,1518815843607000,,,94.1,5.0,0.0,,,,64.854862,-147.848876,191.2,38.471454284514344,68.66448958100517,359.4,-74.5,,
,1518815843719000,,,94.1,5.0,0.0,,,,64.854862,-147.848865,191.2,38.471454284514344,68.66448958100517,359.4,-74.5,,
,1518815843823000,,,94.1,5.0,0.0,,,,64.854861,-147.848855,191.2,38.471454284514344,68.66448958100517,359.4,-74.5,,
,1518815843897000,,,94.1,5.0,0.0,,,,64.854861,-147.848844,191.2,38.471454284514344,68.66448958100517,359.4,-74.5,,
,1518815844024000,,,94.0,5.0,0.0,,,,64.85486,-147.848834,191.2,38.471454284514344,68.66448958100517,359.5,-74.5,,
,1518815844147000,,,94.0,5.0,0.0,,,,64.85486,-147.848823,191.2,38.471454284514344,68.66448958100517,359.5,-74.5,,
,1518815844240000,,,94.0,5.0,0.0,,,,64.854859,-147.848813,191.2,38.471454284514344,68.66448958100517,359.5,-74.5,,
,1518815844347000,,,94.0,5.1,0.0,,,,64.854859,-147.848802,191.2,38.471454284514344,68.66448958100517,359.5,-74.6,,
,1518815844419000,,,94.0,5.0,0.0,,,,64.854858,-147.848792,191.2,38.471454284514344,68.66448958100517,359.5,-74.5,,
,1518815844627000,,,94.0,5.1,0.0,,,,64.854857,-147.848782,191.2,38.471454284514344,68.66448958100517,359.5,-74.6,,
,1518815844703000,,,94.0,4.9,0.0,,,,64.854857,-147.848771,191.2,38.471454284514344,68.66448958100517,359.5,-74.4,,
,1518815844742000,,,94.0,4.7,0.0,,,,64.854856,-147.84876,191.2,38.471454284514344,68.66448958100517,359.5,-74.2,,
,1518815844824000,,,94.0,4.7,0.0,,,,64.854856,-147.84875,191.2,38.471454284514344,68.66448958100517,359.5,-74.2,,
,1518815844896000,,,94.0,4.6,0.0,,,,64.854855,-147.848739,191.2,38.471454284514344,68.66448958100517,359.5,-74.1,,
,1518815845009000,,,94.0,4.7,0.0,,,,64.854855,-147.848729,191.2,38.471454284514344,68.66448958100517,359.5,-74.2,,
,1518815845112000,,,94.0,4.7,0.0,,,,64.854854,-147.848718,191.2,38.471454284514344,68.66448958100517,359.5,-74.2,,
,1518815845199000,,,94.0,4.7,0.0,,,,64.854854,-147.848708,191.2,38.471454284514344,68.66448958100517,359.5,-74.2,,
,1518815845325000,,,94.0,4.7,0.0,,,,64.854853,-147.848697,191.2,38.471454284514344,68.66448958100517,359.5,-74.2,,
,1518815845420000,,,94.0,4.7,0.0,,,,64.854853,-147.848686,191.2,38.471454284514344,68.66448958100517,359.5,-74.2,,
,1518815845657000,,,94.0,4.6,0.0,,,,64.854852,-147.848676,191.2,38.471454284514344,68.66448958100517,359.5,-74.1,,
,1518815845699000,,,94.0,4.5,0.0,,,,64.854852,-147.848665,191.2,38.471454284514344,68.66448958100517,359.5,-74.0,,
,1518815845775000,,,94.0,4.6,0.0,,,,64.854851,-147.848655,191.2,38.471454284514344,68.66448958100517,359.5,-74.1,,
,1518815845850000,,,94.1,4.7,0.0,,,,64.854851,-147.848644,191.2,38.471454284514344,68.66448958100517,359.4,-74.2,,
,1518815845940000,,,94.1,4.7,0.0,,,,64.85485,-147.848634,191.2,38.471454284514344,68.66448958100517,359.4,-74.2,,
,1518815846018000,,,94.1,4.7,0.0,,,,64.85485,-147.848623,191.2,38.471454284514344,68.66448958100517,359.4,-74.2,,
,1518815846157000,,,94.1,4.6,0.0,,,,64.854849,-147.848613,191.2,38.471454284514344,68.66448958100517,359.4,-74.1,,
,1518815846227000,,,94.1,4.6,0.0,,,,64.854849,-147.848602,191.2,38.471454284514344,68.66448958100517,359.4,-74.1,,
,1518815846327000,,,94.1,4.5,0.0,,,,64.854848,-147.848592,191.2,38.471454284514344,68.66448958100517,359.4,-74.0,,
,1518815846405000,,,94.1,4.5,0.0,,,,64.854848,-147.848581,191.2,38.471454284514344,68.66448958100517,359.4,-74.0,,
,1518815846510000,,,94.0,4.6,0.0,,,,64.854847,-147.848571,191.2,38.471454284514344,68.66448958100517,359.5,-74.1,,
,1518815846592000,,,94.0,4.6,0.0,,,,64.854846,-147.84856,191.2,38.471454284514344,68.66448958100517,359.5,-74.1,,
,1518815846695000,,,94.0,4.6,0.0,,,,64.854846,-147.84855,191.2,38.471454284514344,68.66448958100517,359.5,-74.1,,
,1518815846811000,,,94.0,4.6,0.0,,,,64.854845,-147.848539,191.2,38.471454284514344,68.66448958100517,359.5,-74.1,,
,1518815846897000,,,94.0,4.5,0.0,,,,64.854845,-147.848529,191.2,38.471454284514344,68.66448958100517,359.5,-74.0,,
,1518815847039000,,,94.0,4.4,0.0,,,,64.854844,-147.848518,191.2,38.471454284514344,68.66448958100517,359.5,-73.9,,
,1518815847102000,,,94.0,4.2,0.0,,,,64.854844,-147.848507,191.2,38.471454284514344,68.66448958100517,359.5,-73.7,,
,1518815847192000,,,94.0,4.2,0.0,,,,64.854843,-147.848497,191.2,38.471454284514344,68.66448958100517,359.5,-73.7,,
,1518815847319000,,,94.0,4.1,0.0,,,,64.854843,-147.848486,191.2,38.471454284514344,68.66448958100517,359.5,-73.6,,
,1518815847419000,,,94.1,4.1,0.0,,,,64.854842,-147.848475,191.2,38.471454284514344,68.66448958100517,359.4,-73.6,,
,1518815847548000,,,94.1,4.1,0.0,,,,64.854841,-147.848465,191.2,38.471454284514344,68.66448958100517,359.4,-73.6,,
,1518815847608000,,,94.1,3.9,0.0,,,,64.854841,-147.848454,191.2,38.471454284514344,68.66448958100517,359.4,-73.4,,
,1518815847707000,,,94.1,3.8,0.0,,,,64.85484,-147.848444,191.2,38.471454284514344,68.66448958100517,359.4,-73.3,,
,1518815847801000,,,94.1,3.8,0.0,,,,64.85484,-147.848433,191.2,38.471454284514344,68.66448958100517,359.4,-73.3,,
,1518815847907000,,,94.1,3.9,0.0,,,,64.854839,-147.848423,191.2,38.471454284514344,68.66448958100517,359.4,-73.4,,
,1518815848037000,,,94.1,3.7,0.0,,,,64.854839,-147.848412,191.2,38.471454284514344,68.66448958100517,359.4,-73.2,,
,1518815848124000,,,94.1,3.6,0.0,,,,64.854838,-147.848401,191.2,38.471454284514344,68.66448958100517,359.4,-73.1,,
,1518815848220000,,,94.1,3.4,0.0,,,,64.854838,-147.848391,191.2,38.471454284514344,68.66448958100517,359.4,-72.9,,
,1518815848306000,,,94.1,3.4,0.0,,,,64.854837,-147.84838,191.2,38.471454284514344,68.66448958100517,359.4,-72.9,,
,1518815848395000,,,94.1,3.5,0.0,,,,64.854837,-147.848369,191.2,38.471454284514344,68.66448958100517,359.4,-73.0,,
,1518815848531000,,,94.1,3.5,0.0,,,,64.854836,-147.848359,191.2,38.471454284514344,68.66448958100517,359.4,-73.0,,
,1518815848619000,,,94.0,3.6,0.0,,,,64.854836,-147.848348,191.2,38.471454284514344,68.66448958100517,359.5,-73.1,,
,1518815848722000,,,94.0,3.5,0.0,,,,64.854835,-147.848338,191.2,38.471454284514344,68.66448958100517,359.5,-73.0,,
,1518815848808000,,,94.0,3.6,0.0,,,,64.854835,-147.848327,191.2,38.471454284514344,68.66448958100517,359.5,-73.1,,
,1518815848928000,,,94.1,3.5,0.0,,,,64.854834,-147.848316,191.2,38.471454284514344,68.66448958100517,359.4,-73.0,,
,1518815849027000,,,94.1,3.6,0.0,,,,64.854833,-147.848306,191.2,38.471454284514344,68.66448958100517,359.4,-73.1,,
,1518815849200000,,,94.0,3.5,0.0,,,,64.854833,-147.848295,191.2,38.471454284514344,68.66448958100517,359.5,-73.0,,
,1518815849253000,,,94.0,3.4,0.0,,,,64.854832,-147.848285,191.2,38.471454284514344,68.66448958100517,359.5,-72.9,,
,1518815849342000,,,94.0,3.4,0.0,,,,64.854832,-147.848274,191.2,38.471454284514344,68.66448958100517,359.5,-72.9,,
,1518815849396000,,,94.0,3.6,0.0,,,,64.854831,-147.848264,191.2,38.471454284514344,68.66448958100517,359.5,-73.1,,
,1518815849598000,,,94.0,3.6,0.0,,,,64.85483,-147.848243,191.2,38.471454284514344,68.66448958100517,359.5,-73.1,,
,1518815849706000,,,94.0,3.6,0.0,,,,64.85483,-147.848233,191.2,38.471454284514344,68.66448958100517,359.5,-73.1,,
,1518815849792000,,,94.0,3.7,0.0,,,,64.854829,-147.848222,191.2,38.471454284514344,68.66448958100517,359.5,-73.2,,
,1518815849902000,,,94.1,4.0,0.0,,,,64.854829,-147.848212,191.2,38.471454284514344,68.66448958100517,359.4,-73.5,,
,1518815850001000,,,94.1,3.9,0.0,,,,64.854828,-147.848201,191.2,38.471454284514344,68.66448958100517,359.4,-73.4,,
,1518815850115000,,,93.9,3.7,0.0,,,,64.854828,-147.848191,191.2,38.471454284514344,68.66448958100517,359.6,-73.2,,
,1518815850316000,,,93.9,3.6,0.0,,,,64.854826,-147.84817,191.2,38.471454284514344,68.66448958100517,359.6,-73.1,,
,1518815850437000,,,93.8,3.8,0.0,,,,64.854826,-147.84816,191.2,38.471454284514344,68.66448958100517,359.7,-73.3,,
,1518815850625000,,,93.8,4.1,0.0,,,,64.854825,-147.848149,191.2,38.471454284514344,68.66448958100517,359.7,-73.6,,
,1518815850675000,,,93.8,4.2,0.0,,,,64.854825,-147.848139,191.2,38.471454284514344,68.66448958100517,359.7,-73.7,,
,1518815850736000,,,93.9,4.4,0.0,,,,64.854824,-147.848129,191.2,38.471454284514344,68.66448958100517,359.6,-73.9,,
,1518815850807000,,,93.9,4.6,0.0,,,,64.854823,-147.848118,191.2,38.471454284514344,68.66448958100517,359.6,-74.1,,
,1518815850901000,,,94.0,4.9,0.0,,,,64.854823,-147.848108,191.2,38.471454284514344,68.66448958100517,359.5,-74.4,,
,1518815851011000,,,94.0,5.2,0.0,,,,64.854822,-147.848097,191.2,38.471454284514344,68.66448958100517,359.5,-74.7,,
